# x(m)  tau_w(Pa)  Cf   y_plus
0.028056 26.573890 0.001530 0.001612 1.354536
0.028176 26.491310 0.001525 0.001609 1.352201
0.028296 26.406583 0.001520 0.001606 1.349813
0.028415 26.319902 0.001515 0.001602 1.347376
0.028535 26.231524 0.001510 0.001599 1.344895
0.028654 26.139415 0.001505 0.001595 1.342325
0.028774 26.049349 0.001500 0.001592 1.339802
0.028894 25.952750 0.001494 0.001589 1.337121
0.029013 25.855064 0.001488 0.001586 1.334411
0.029133 25.753268 0.001483 0.001582 1.331598
0.029253 25.648131 0.001477 0.001579 1.328702
0.029372 25.539497 0.001470 0.001576 1.325716
0.029492 25.427440 0.001464 0.001573 1.322642
0.029612 25.311013 0.001457 0.001569 1.319455
0.029731 25.189112 0.001450 0.001566 1.316128
0.029851 25.060693 0.001443 0.001563 1.312634
0.029971 24.925460 0.001435 0.001560 1.308964
0.030090 24.784023 0.001427 0.001557 1.305134
0.030210 24.637343 0.001418 0.001554 1.301165
0.030329 24.485322 0.001410 0.001551 1.297054
0.030449 24.326604 0.001400 0.001548 1.292766
0.030569 24.159821 0.001391 0.001545 1.288265
0.030688 23.983962 0.001381 0.001542 1.283522
0.030808 23.799037 0.001370 0.001539 1.278536
0.030928 23.605452 0.001359 0.001536 1.273313
0.031047 23.402936 0.001347 0.001533 1.267844
0.031167 23.190557 0.001335 0.001530 1.262100
0.031287 22.967285 0.001322 0.001527 1.256050
0.031406 22.732351 0.001309 0.001524 1.249669
0.031526 22.485358 0.001294 0.001521 1.242941
0.031646 22.225913 0.001279 0.001518 1.235851
0.031765 21.953400 0.001264 0.001515 1.228375
0.031885 21.667565 0.001247 0.001512 1.220500
0.032004 21.368075 0.001230 0.001510 1.212208
0.032124 21.054660 0.001212 0.001507 1.203482
0.032244 20.727057 0.001193 0.001504 1.194304
0.032363 20.384881 0.001174 0.001501 1.184653
0.032483 20.027722 0.001153 0.001498 1.174502
0.032603 19.655236 0.001132 0.001496 1.163829
0.032722 19.267196 0.001109 0.001493 1.152609
0.032842 18.863579 0.001086 0.001490 1.140824
0.032962 18.444438 0.001062 0.001488 1.128457
0.033081 18.009869 0.001037 0.001485 1.115487
0.033201 17.560080 0.001011 0.001482 1.101897
0.033321 17.095504 0.000984 0.001479 1.087676
0.033440 16.616705 0.000957 0.001477 1.072812
0.033560 16.124458 0.000928 0.001474 1.057301
0.033679 15.619597 0.000899 0.001472 1.041137
0.033799 15.102961 0.000869 0.001469 1.024314
0.033919 14.575579 0.000839 0.001466 1.006830
0.034038 14.038364 0.000808 0.001464 0.988675
0.034158 13.492300 0.000777 0.001461 0.969844
0.034278 12.938359 0.000745 0.001459 0.950326
0.034397 12.377575 0.000713 0.001456 0.930111
0.034517 11.811302 0.000680 0.001454 0.909201
0.034637 11.241197 0.000647 0.001451 0.887605
0.034756 10.669143 0.000614 0.001449 0.865346
0.034876 10.097048 0.000581 0.001446 0.842445
0.034996 9.526563 0.000548 0.001444 0.818916
0.035115 8.959200 0.000516 0.001441 0.794766
0.035235 8.396148 0.000483 0.001439 0.769987
0.035354 7.838429 0.000451 0.001436 0.744564
0.035474 7.287183 0.000420 0.001434 0.718480
0.035594 6.744043 0.000388 0.001431 0.691745
0.035713 6.210574 0.000358 0.001429 0.664362
0.035833 5.688285 0.000327 0.001427 0.636334
0.035953 5.178533 0.000298 0.001424 0.607650
0.036072 4.681823 0.000270 0.001422 0.578248
0.036192 4.198873 0.000242 0.001420 0.548060
0.036312 3.729899 0.000215 0.001417 0.516968
0.036431 3.275212 0.000189 0.001415 0.484827
0.036551 2.835653 0.000163 0.001413 0.451484
0.036671 2.412163 0.000139 0.001410 0.416739
0.036790 2.005860 0.000115 0.001408 0.380323
0.036910 1.616846 0.000093 0.001406 0.341723
0.037029 1.244872 0.000072 0.001403 0.300079
0.037149 0.889885 0.000051 0.001401 0.253903
0.037269 0.550657 0.000032 0.001399 0.199876
0.037388 0.227252 0.000013 0.001397 0.128496
0.037508 -0.079881 -0.000005 0.001394 0.076237
0.037628 -0.371104 -0.000021 0.001392 0.164433
0.037747 -0.645954 -0.000037 0.001390 0.217088
0.037867 -0.904628 -0.000052 0.001388 0.257073
0.037987 -1.148850 -0.000066 0.001386 0.289889
0.038106 -1.375167 -0.000079 0.001383 0.317359
0.038226 -1.585821 -0.000091 0.001381 0.341007
0.038346 -1.783793 -0.000103 0.001379 0.361872
0.038465 -1.978994 -0.000114 0.001377 0.381377
0.038585 -2.161569 -0.000124 0.001375 0.398804
0.038704 -2.329138 -0.000134 0.001373 0.414195
0.038824 -2.472156 -0.000142 0.001371 0.426938
0.038944 -2.600655 -0.000150 0.001369 0.438102
0.039063 -2.730628 -0.000157 0.001366 0.449128
0.039183 -2.866795 -0.000165 0.001364 0.460411
0.039303 -2.993693 -0.000172 0.001362 0.470707
0.039422 -3.103110 -0.000179 0.001360 0.479439
0.039542 -3.198618 -0.000184 0.001358 0.486957
0.039662 -3.285252 -0.000189 0.001356 0.493697
0.039781 -3.366253 -0.000194 0.001354 0.499932
0.039901 -3.441777 -0.000198 0.001352 0.505695
0.040021 -3.507592 -0.000202 0.001350 0.510688
0.040140 -3.562497 -0.000205 0.001348 0.514839
0.040260 -3.612991 -0.000208 0.001346 0.518633
0.040379 -3.660458 -0.000211 0.001344 0.522178
0.040499 -3.704138 -0.000213 0.001342 0.525426
0.040619 -3.743701 -0.000216 0.001340 0.528361
0.040738 -3.779202 -0.000218 0.001338 0.530993
0.040858 -3.811134 -0.000219 0.001336 0.533358
0.040978 -3.838799 -0.000221 0.001334 0.535412
0.041097 -3.861694 -0.000222 0.001332 0.537121
0.041217 -3.880033 -0.000223 0.001330 0.538505
0.041337 -3.894416 -0.000224 0.001328 0.539608
0.041456 -3.905376 -0.000225 0.001326 0.540469
0.041576 -3.912806 -0.000225 0.001324 0.541080
0.041696 -3.916700 -0.000225 0.001323 0.541443
0.041815 -3.918082 -0.000226 0.001321 0.541629
0.041935 -3.918725 -0.000226 0.001319 0.541758
0.042054 -3.919450 -0.000226 0.001317 0.541888
0.042174 -3.919659 -0.000226 0.001315 0.541979
0.042294 -3.918072 -0.000226 0.001313 0.541942
0.042413 -3.912615 -0.000225 0.001311 0.541633
0.042533 -3.903015 -0.000225 0.001310 0.541035
0.042653 -3.890232 -0.000224 0.001308 0.540212
0.042772 -3.875558 -0.000223 0.001306 0.539252
0.042892 -3.860127 -0.000222 0.001304 0.538235
0.043012 -3.843990 -0.000221 0.001302 0.537163
0.043131 -3.827179 -0.000220 0.001300 0.536037
0.043251 -3.810101 -0.000219 0.001299 0.534886
0.043371 -3.792433 -0.000218 0.001297 0.533686
0.043490 -3.774008 -0.000217 0.001295 0.532426
0.043610 -3.755129 -0.000216 0.001293 0.531126
0.043729 -3.735342 -0.000215 0.001291 0.529755
0.043849 -3.714852 -0.000214 0.001290 0.528326
0.043969 -3.693486 -0.000213 0.001288 0.526827
0.044088 -3.671755 -0.000211 0.001286 0.525292
0.044208 -3.650431 -0.000210 0.001284 0.523779
0.044328 -3.628817 -0.000209 0.001283 0.522239
0.044447 -3.606525 -0.000208 0.001281 0.520644
0.044567 -3.582845 -0.000206 0.001279 0.518942
0.044687 -3.557790 -0.000205 0.001278 0.517132
0.044806 -3.531966 -0.000203 0.001276 0.515256
0.044926 -3.506344 -0.000202 0.001274 0.513385
0.045046 -3.481902 -0.000200 0.001272 0.511590
0.045165 -3.459024 -0.000199 0.001271 0.509900
0.045285 -3.436961 -0.000198 0.001269 0.508261
0.045404 -3.413871 -0.000197 0.001267 0.506540
0.045524 -3.389118 -0.000195 0.001266 0.504690
0.045644 -3.362690 -0.000194 0.001264 0.502707
0.045763 -3.334251 -0.000192 0.001262 0.500565
0.045883 -3.305776 -0.000190 0.001261 0.498409
0.046003 -3.278132 -0.000189 0.001259 0.496303
0.046122 -3.250545 -0.000187 0.001258 0.494188
0.046242 -3.221785 -0.000185 0.001256 0.491972
0.046362 -3.191799 -0.000184 0.001254 0.489651
0.046481 -3.154523 -0.000182 0.001253 0.486761
0.046601 -3.104486 -0.000179 0.001251 0.482862
0.046721 -3.020566 -0.000174 0.001249 0.476269
0.046840 -2.896637 -0.000167 0.001248 0.466363
0.046960 -2.810815 -0.000162 0.001246 0.459355
0.047079 -2.877078 -0.000166 0.001245 0.464602
0.047199 -3.181315 -0.000183 0.001243 0.488503
0.047319 -3.386215 -0.000195 0.001242 0.504006
0.047438 -3.390717 -0.000195 0.001240 0.504357
0.047558 -3.421651 -0.000197 0.001238 0.506593
0.047678 -3.522723 -0.000203 0.001237 0.513995
0.047797 -3.680652 -0.000212 0.001235 0.525347
0.047917 -3.856359 -0.000222 0.001234 0.537707
0.048037 -4.047216 -0.000233 0.001232 0.550815
0.048156 -4.247523 -0.000245 0.001231 0.564251
0.048276 -4.449983 -0.000256 0.001229 0.577518
0.048396 -4.654674 -0.000268 0.001228 0.590638
0.048515 -4.858376 -0.000280 0.001226 0.603414
0.048635 -5.069461 -0.000292 0.001225 0.616379
0.048754 -5.287473 -0.000304 0.001223 0.629495
0.048874 -5.511598 -0.000317 0.001222 0.642706
0.048994 -5.738748 -0.000330 0.001220 0.655836
0.049113 -5.961024 -0.000343 0.001219 0.668448
0.049233 -6.180417 -0.000356 0.001217 0.680679
0.049353 -6.402276 -0.000369 0.001216 0.692841
0.049472 -6.625858 -0.000381 0.001214 0.704900
0.049592 -6.849904 -0.000394 0.001213 0.716796
0.049712 -7.070557 -0.000407 0.001211 0.728341
0.049831 -7.285141 -0.000419 0.001210 0.739418
0.049951 -7.500110 -0.000432 0.001208 0.750368
0.050071 -7.719968 -0.000444 0.001207 0.761424
0.050190 -7.937085 -0.000457 0.001205 0.772213
0.050310 -8.144994 -0.000469 0.001204 0.782434
0.050429 -8.341473 -0.000480 0.001203 0.792005
0.050549 -8.527475 -0.000491 0.001201 0.800995
0.050669 -8.708177 -0.000501 0.001200 0.809661
0.050788 -8.887643 -0.000512 0.001198 0.818204
0.050908 -9.064757 -0.000522 0.001197 0.826577
0.051028 -9.231729 -0.000531 0.001196 0.834439
0.051147 -9.382008 -0.000540 0.001194 0.841507
0.051267 -9.520101 -0.000548 0.001193 0.847999
0.051387 -9.651141 -0.000556 0.001191 0.854156
0.051506 -9.774198 -0.000563 0.001190 0.859944
0.051626 -9.880884 -0.000569 0.001189 0.865006
0.051746 -9.967481 -0.000574 0.001187 0.869187
0.051865 -10.040546 -0.000578 0.001186 0.872781
0.051985 -10.104373 -0.000582 0.001184 0.875979
0.052104 -10.159532 -0.000585 0.001183 0.878810
0.052224 -10.199877 -0.000587 0.001182 0.881013
0.052344 -10.221651 -0.000588 0.001180 0.882427
0.052463 -10.229939 -0.000589 0.001179 0.883272
0.052583 -10.231361 -0.000589 0.001178 0.883830
0.052703 -10.224268 -0.000589 0.001176 0.884031
0.052822 -10.203382 -0.000587 0.001175 0.883645
0.052942 -10.165001 -0.000585 0.001174 0.882510
0.053062 -10.107328 -0.000582 0.001172 0.880538
0.053181 -10.032304 -0.000578 0.001171 0.877806
