-----------------------------------------------------------------------------------------------------------------------
 Mult. |         Configurations          |     Terms    |      Ei           Ek      | gi   gk |    Aki    | Acc. |Type|
  No.  |                                 |              |    (cm-1)       (cm-1)    |         |    s^-1   |      |    |
       |                                 |              |                           |         |           |      |    |
-----------------------------------------------------------------------------------------------------------------------
       |                                 |              | 166582.45   -  209673.65  |  5 - 5  | 3.06e+06  | C+   |    |
       |                                 |              | 166678.64   -  209673.65  |  7 - 5  | 8.57e+04  | D    |    |
       |                                 |              |                           |         |           |      |    |
   147 |                                 |   3D  - 3D*  | 166615.19   -  210277.43  | 15 - 15 | 2.36e+06  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 166678.64   -  210301.68  |  7 - 7  | 2.09e+06  | C+   |    |
       |                                 |              | 166582.45   -  210266.04  |  5 - 5  | 1.64e+06  | C+   |    |
       |                                 |              | 166521.69   -  210239.83  |  3 - 3  | 1.77e+06  | C+   |    |
       |                                 |              | 166678.64   -  210266.04  |  7 - 5  | 3.66e+05  | C    |    |
       |                                 |              | 166582.45   -  210239.83  |  5 - 3  | 5.89e+05  | C    |    |
       |                                 |              | 166582.45   -  210301.68  |  5 - 7  | 2.64e+05  | C    |    |
       |                                 |              | 166521.69   -  210266.04  |  3 - 5  | 3.55e+05  | C    |    |
       |                                 |              |                           |         |           |      |    |
   148 |      2s2.2p.3p - 2s2.2p.5s      |   3D  - 3P*  | 166615.19   -  214322.85  | 15 - 9  | 5.00e+07  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 166678.64   -  214384.13  |  7 - 5  | 4.20e+07  | C+   |    |
       |                                 |              | 166521.69   -  214211.96  |  3 - 1  | 4.99e+07  | C+   |    |
       |                                 |              | 166582.45   -  214257.69  |  5 - 3  | 3.74e+07  | C+   |    |
       |                                 |              | 166582.45   -  214384.13  |  5 - 5  | 7.54e+06  | C+   |    |
       |                                 |              | 166521.69   -  214257.69  |  3 - 3  | 1.25e+07  | C+   |    |
       |                                 |              | 166521.69   -  214384.13  |  3 - 5  | 5.05e+05  | C    |    |
       |                                 |              |                           |         |           |      |    |
   149 |         2s.2p3 - 2s2.2p.3p      |   1P* - 3S   | 166765.66   -  168892.21  |  3 - 3  | 4.07e+00  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 166765.66   -  168892.21  |  3 - 3  | 4.07e+00  | D    |    |
       |                                 |              |                           |         |           |      |    |
   150 |                                 |   1P* - 3P   |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 166765.66   -  170666.23  |  3 - 5  | 8.63e+00  | D    |    |
       |                                 |              | 166765.66   -  170607.89  |  3 - 3  | 6.49e+00  | D    |    |
       |                                 |              |                           |         |           |      |    |
   151 |                                 |   1P* - 1D   | 166765.66   -  174212.03  |  3 - 5  | 6.34e+05  | D    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   152 |                                 |   1P* - 1S   | 166765.66   -  178273.38  |  3 - 1  | 1.16e+06  | D    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   153 |         2s.2p3 - 2s2.2p.4p      |   1P* - 1P   | 166765.66   -  202170.63  |  3 - 3  | 2.39e+07  | C+   |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   154 |                                 |   1P* - 3D   |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 166765.66   -  202714.12  |  3 - 3  | 1.76e+05  | D    |    |
       |                                 |              |                           |         |           |      |    |
   155 |                                 |   1P* - 3P   |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 166765.66   -  203189.03  |  3 - 3  | 4.28e+04  | D    |    |
       |                                 |              |                           |         |           |      |    |
   156 |                                 |   1P* - 1D   | 166765.66   -  205350.18  |  3 - 5  | 1.13e+07  | D    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   157 |                                 |   1P* - 1S   | 166765.66   -  206910.24  |  3 - 1  | 2.61e+07  | C    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   158 |      2s2.2p.3p - 2s2.2p.3d      |   3S  - 3F*  | 168892.21   -  186511.58  |  3 - 21 | 1.15e+01  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 168892.21   -  186511.58  |  3 - 5  | 4.82e+01  | B    |    |
       |                                 |              |                           |         |           |      |    |
   159 |                                 |   3S  - 1D*  | 168892.21   -  187091.37  |  3 - 5  | 3.11e+04  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 168892.21   -  187091.37  |  3 - 5  | 3.11e+04  | B    |    |
       |                                 |              |                           |         |           |      |    |
   160 |                                 |   3S  - 3D*  | 168892.21   -  187452.56  |  3 - 15 | 1.64e+05  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 168892.21   -  187461.56  |  3 - 5  | 3.69e+05  | B+   |    |
       |                                 |              | 168892.21   -  187437.56  |  3 - 3  | 2.04e+05  | B+   |    |
       |                                 |              |                           |         |           |      |    |
   161 |                                 |   3S  - 3P*  | 168892.21   -  188883.51  |  3 - 9  | 7.27e+07  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 168892.21   -  188937.24  |  3 - 1  | 6.98e+07  | B+   |    |
       |                                 |              | 168892.21   -  188857.37  |  3 - 5  | 7.43e+07  | B+   |    |
       |                                 |              | 168892.21   -  188909.17  |  3 - 3  | 7.11e+07  | B+   |    |
       |                                 |              |                           |         |           |      |    |
   162 |                                 |   3S  - 1P*  | 168892.21   -  190120.24  |  3 - 3  | 1.49e+05  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 168892.21   -  190120.24  |  3 - 3  | 1.49e+05  | B    |    |
       |                                 |              |                           |         |           |      |    |
   163 |      2s2.2p.3p - 2s2.2p.4s      |   3S  - 3P*  | 168892.21   -  196652.68  |  3 - 9  | 1.31e+07  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 168892.21   -  196711.54  |  3 - 5  | 1.21e+07  | B    |    |
       |                                 |              | 168892.21   -  196592.07  |  3 - 3  | 1.41e+07  | B    |    |
       |                                 |              | 168892.21   -  196540.23  |  3 - 1  | 1.53e+07  | B    |    |
       |                                 |              |                           |         |           |      |    |
   164 |                                 |   3S  - 1P*  | 168892.21   -  197858.69  |  3 - 3  | 1.14e+05  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 168892.21   -  197858.69  |  3 - 3  | 1.14e+05  | D    |    |
       |                                 |              |                           |         |           |      |    |
   165 |      2s2.2p.3p - 2s2.2p.4d      |   3S  - 3P*  | 168892.21   -  210728.56  |  3 - 9  | 3.29e+06  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 168892.21   -  210705.26  |  3 - 5  | 3.28e+06  | C+   |    |
       |                                 |              | 168892.21   -  210751.43  |  3 - 3  | 3.29e+06  | C+   |    |
       |                                 |              | 168892.21   -  210776.45  |  3 - 1  | 3.30e+06  | C    |    |
       |                                 |              |                           |         |           |      |    |
   166 |      2s2.2p.3p - 2s2.2p.5s      |   3S  - 3P*  | 168892.21   -  214322.85  |  3 - 9  | 6.97e+06  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 168892.21   -  214384.13  |  3 - 5  | 7.00e+06  | C+   |    |
       |                                 |              | 168892.21   -  214257.69  |  3 - 3  | 6.94e+06  | C+   |    |
       |                                 |              | 168892.21   -  214211.96  |  3 - 1  | 6.92e+06  | C+   |    |
       |                                 |              |                           |         |           |      |    |
   167 |      2s2.2p.3p - 2s2.2p.3d      |   3P  - 3F*  | 170644.35   -  186546.23  |  9 - 21 | 5.15e+04  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 170666.23   -  186570.98  |  5 - 7  | 1.10e+05  | A    |    |
       |                                 |              | 170607.89   -  186511.58  |  3 - 5  | 4.50e+04  | A    |    |
       |                                 |              | 170666.23   -  186511.58  |  5 - 5  | 1.71e+04  | A    |    |
       |                                 |              |                           |         |           |      |    |
   168 |                                 |   3P  - 1D*  | 170644.35   -  187091.37  |  9 - 5  | 2.63e+05  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 170607.89   -  187091.37  |  3 - 5  | 2.57e+05  | B    |    |
       |                                 |              | 170666.23   -  187091.37  |  5 - 5  | 5.87e+03  | B    |    |
       |                                 |              |                           |         |           |      |    |
   169 |                                 |   3P  - 3D*  | 170636.38   -  187470.92  |  9 - 15 | 5.48e+07  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 170572.61   -  187437.56  |  1 - 3  | 3.19e+07  | A    |    |
       |                                 |              | 170607.89   -  187461.56  |  3 - 5  | 4.23e+07  | A    |    |
       |                                 |              | 170607.89   -  187437.56  |  3 - 3  | 2.22e+07  | A    |    |
       |                                 |              | 170666.23   -  187491.90  |  5 - 7  | 5.47e+07  | A    |    |
       |                                 |              | 170666.23   -  187461.56  |  5 - 5  | 1.24e+07  | A    |    |
       |                                 |              | 170666.23   -  187437.56  |  5 - 3  | 1.29e+06  | A    |    |
       |                                 |              |                           |         |           |      |    |
   170 |                                 |   3P  - 3P*  | 170636.38   -  188883.51  |  9 - 9  | 3.36e+07  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 170666.23   -  188857.37  |  5 - 5  | 2.66e+07  | B+   |    |
       |                                 |              | 170607.89   -  188909.17  |  3 - 3  | 1.11e+07  | B+   |    |
       |                                 |              | 170666.23   -  188909.17  |  5 - 3  | 1.44e+07  | B+   |    |
       |                                 |              | 170607.89   -  188937.24  |  3 - 1  | 3.70e+07  | B+   |    |
       |                                 |              | 170607.89   -  188857.37  |  3 - 5  | 5.22e+06  | B+   |    |
       |                                 |              | 170572.61   -  188909.17  |  1 - 3  | 9.82e+06  | B+   |    |
       |                                 |              |                           |         |           |      |    |
   171 |                                 |   3P  - 1F*  | 170666.23   -  189335.16  |  9 - 7  | 7.02e+03  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 170666.23   -  189335.16  |  5 - 7  | 7.02e+03  | B+   |    |
       |                                 |              |                           |         |           |      |    |
   172 |                                 |   3P  - 1P*  | 170636.38   -  190120.24  |  9 - 3  | 4.78e+04  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 170572.61   -  190120.24  |  1 - 3  | 3.88e+04  | B    |    |
       |                                 |              | 170666.23   -  190120.24  |  5 - 3  | 3.34e+03  | C    |    |
       |                                 |              | 170607.89   -  190120.24  |  3 - 3  | 5.69e+03  | B    |    |
       |                                 |              |                           |         |           |      |    |
   173 |      2s2.2p.3p - 2s2.2p.4s      |   3P  - 3P*  | 170636.38   -  196652.68  |  9 - 9  | 9.20e+07  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 170666.23   -  196711.54  |  5 - 5  | 6.98e+07  | B    |    |
       |                                 |              | 170607.89   -  196592.07  |  3 - 3  | 2.22e+07  | B    |    |
       |                                 |              | 170666.23   -  196592.07  |  5 - 3  | 3.71e+07  | B    |    |
       |                                 |              | 170607.89   -  196540.23  |  3 - 1  | 8.82e+07  | B    |    |
       |                                 |              | 170607.89   -  196711.54  |  3 - 5  | 2.42e+07  | B    |    |
       |                                 |              | 170572.61   -  196592.07  |  1 - 3  | 3.06e+07  | B    |    |
       |                                 |              |                           |         |           |      |    |
   174 |                                 |   3P  - 1P*  | 170636.38   -  197858.69  |  9 - 3  | 2.35e+05  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 170666.23   -  197858.69  |  5 - 3  | 5.15e+04  | D    |    |
       |                                 |              | 170607.89   -  197858.69  |  3 - 3  | 1.06e+05  | D    |    |
       |                                 |              | 170572.61   -  197858.69  |  1 - 3  | 7.77e+04  | D    |    |
       |                                 |              |                           |         |           |      |    |
   175 |      2s2.2p.3p - 2s2.2p.4d      |   3P  - 3D*  | 170636.38   -  210277.43  |  9 - 15 | 2.26e+07  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 170572.61   -  210239.83  |  1 - 3  | 1.26e+07  | C+   |    |
       |                                 |              | 170607.89   -  210266.04  |  3 - 5  | 1.70e+07  | C+   |    |
       |                                 |              | 170666.23   -  210301.68  |  5 - 7  | 2.26e+07  | C+   |    |
       |                                 |              | 170666.23   -  210266.04  |  5 - 5  | 5.64e+06  | C+   |    |
       |                                 |              | 170607.89   -  210239.83  |  3 - 3  | 9.42e+06  | C+   |    |
       |                                 |              | 170666.23   -  210239.83  |  5 - 3  | 6.25e+05  | C    |    |
       |                                 |              |                           |         |           |      |    |
   176 |                                 |   3P  - 3P*  | 170636.38   -  210728.56  |  9 - 9  | 9.92e+06  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 170666.23   -  210705.26  |  5 - 5  | 7.41e+06  | C+   |    |
       |                                 |              | 170607.89   -  210751.43  |  3 - 3  | 2.49e+06  | C+   |    |
       |                                 |              | 170666.23   -  210751.43  |  5 - 3  | 4.13e+06  | C+   |    |
       |                                 |              | 170607.89   -  210776.45  |  3 - 1  | 9.97e+06  | C+   |    |
       |                                 |              | 170607.89   -  210705.26  |  3 - 5  | 2.48e+06  | C+   |    |
       |                                 |              | 170572.61   -  210751.43  |  1 - 3  | 3.33e+06  | C+   |    |
       |                                 |              |                           |         |           |      |    |
   177 |      2s2.2p.3p - 2s2.2p.5s      |   3P  - 3P*  | 170636.38   -  214322.85  |  9 - 9  | 3.04e+07  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 170666.23   -  214384.13  |  5 - 5  | 2.29e+07  | C+   |    |
       |                                 |              | 170572.61   -  214257.69  |  1 - 3  | 1.01e+07  | C+   |    |
       |                                 |              | 170607.89   -  214257.69  |  3 - 3  | 7.59e+06  | C+   |    |
       |                                 |              | 170666.23   -  214257.69  |  5 - 3  | 1.26e+07  | C+   |    |
       |                                 |              | 170607.89   -  214211.96  |  3 - 1  | 3.03e+07  | C+   |    |
       |                                 |              | 170607.89   -  214384.13  |  3 - 5  | 7.66e+06  | C+   |    |
       |                                 |              |                           |         |           |      |    |
   178 |      2s2.2p.3p - 2s.2p2.(4P).3p |   3P  - 3S*  | 170636.38   -  223069.02  |  9 - 3  | 2.61e+07  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 170666.23   -  223069.02  |  5 - 3  | 1.45e+07  | C+   |    |
       |                                 |              | 170607.89   -  223069.02  |  3 - 3  | 8.72e+06  | C+   |    |
       |                                 |              | 170572.61   -  223069.02  |  1 - 3  | 2.91e+06  | C    |    |
       |                                 |              |                           |         |           |      |    |
   179 |                                 |   3P  - 3D*  | 170636.38   -  228752.32  |  9 - 15 | 5.24e+07  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 170666.23   -  228791.83  |  5 - 7  | 5.24e+07  | C+   |    |
       |                                 |              | 170607.89   -  228731.81  |  3 - 5  | 3.93e+07  | C+   |    |
       |                                 |              | 170572.61   -  228694.30  |  1 - 3  | 2.91e+07  | C+   |    |
       |                                 |              | 170666.23   -  228731.81  |  5 - 5  | 1.31e+07  | C+   |    |
       |                                 |              | 170607.89   -  228694.30  |  3 - 3  | 2.18e+07  | C+   |    |
       |                                 |              | 170666.23   -  228694.30  |  5 - 3  | 1.45e+06  | C    |    |
       |                                 |              |                           |         |           |      |    |
   180 |      2s2.2p.3p - 2s2.2p.3d      |   1D  - 3F*  | 174212.03   -  186546.23  |  5 - 21 | 1.66e+04  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 174212.03   -  186570.98  |  5 - 7  | 1.01e+04  | C+   |    |
       |                                 |              | 174212.03   -  186511.58  |  5 - 5  | 5.55e+04  | C+   |    |
       |                                 |              |                           |         |           |      |    |
   181 |                                 |   1D  - 1D*  | 174212.03   -  187091.37  |  5 - 5  | 8.49e+06  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   182 |                                 |   1D  - 3D*  | 174212.03   -  187470.92  |  5 - 15 | 1.86e+04  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 174212.03   -  187491.90  |  5 - 7  | 6.61e+03  | B    |    |
       |                                 |              | 174212.03   -  187461.56  |  5 - 5  | 4.53e+04  | C    |    |
       |                                 |              | 174212.03   -  187437.56  |  5 - 3  | 1.90e+03  | D    |    |
       |                                 |              |                           |         |           |      |    |
   183 |                                 |   1D  - 3P*  | 174212.03   -  188876.8   |  5 - 9  | 1.43e+04  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 174212.03   -  188857.37  |  5 - 5  | 2.49e+04  | C+   |    |
       |                                 |              | 174212.03   -  188909.17  |  5 - 3  | 1.43e+03  | D    |    |
       |                                 |              |                           |         |           |      |    |
   184 |                                 |   1D  - 1F*  | 174212.03   -  189335.16  |  5 - 7  | 6.01e+07  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   185 |                                 |   1D  - 1P*  | 174212.03   -  190120.24  |  5 - 3  | 4.63e+06  | D    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   186 |      2s2.2p.3p - 2s2.2p.4s      |   1D  - 3P*  |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 174212.03   -  196592.07  |  5 - 3  | 2.25e+05  | D    |    |
       |                                 |              |                           |         |           |      |    |
   187 |                                 |   1D  - 1P*  | 174212.03   -  197858.69  |  5 - 3  | 1.08e+08  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   188 |      2s2.2p.3p - 2s2.2p.4d      |   1D  - 1D*  | 174212.03   -  209925.76  |  5 - 5  | 1.62e+07  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   189 |                                 |   1D  - 1F*  | 174212.03   -  211103.63  |  5 - 7  | 2.64e+07  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   190 |      2s2.2p.3p - 2s2.2p.5s      |   1D  - 1P*  | 174212.03   -  214829.18  |  5 - 3  | 4.11e+07  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   191 |      2s2.2p.3p - 2s2.2p.5d      |   1D  - 1D*  | 174212.03   -  220495.36  |  5 - 5  | 1.23e+07  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   192 |                                 |   1D  - 1F*  | 174212.03   -  221141.61  |  5 - 7  | 2.42e+07  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   193 |      2s2.2p.3p - 2s2.2p.6s      |   1D  - 1P*  | 174212.03   -  223101.82  |  5 - 3  | 2.11e+07  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   194 |      2s2.2p.3p - 2s2.2p.3d      |   1S  - 3D*  | 178273.38   -  187437.56  |  1 - 15 | 6.16e+02  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 178273.38   -  187437.56  |  1 - 3  | 3.08e+03  | B    |    |
       |                                 |              |                           |         |           |      |    |
   195 |                                 |   1S  - 3P*  | 178273.38   -  188909.17  |  1 - 9  | 3.47e+03  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 178273.38   -  188909.17  |  1 - 3  | 1.04e+04  | B    |    |
       |                                 |              |                           |         |           |      |    |
   196 |                                 |   1S  - 1P*  | 178273.38   -  190120.24  |  1 - 3  | 1.91e+07  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   197 |      2s2.2p.3p - 2s2.2p.4s      |   1S  - 3P*  | 178273.38   -  196592.07  |  1 - 9  | 6.10e+03  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 178273.38   -  196592.07  |  1 - 3  | 1.83e+04  | D    |    |
       |                                 |              |                           |         |           |      |    |
   198 |                                 |   1S  - 1P*  | 178273.38   -  197858.69  |  1 - 3  | 1.01e+07  | C    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   199 |      2s2.2p.3p - 2s2.2p.4d      |   1S  - 1P*  | 178273.38   -  211336.16  |  1 - 3  | 2.27e+07  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   200 |      2s2.2p.3p - 2s2.2p.5s      |   1S  - 1P*  | 178273.38   -  214829.18  |  1 - 3  | 5.03e+06  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   201 |      2s2.2p.3p - 2s2.2p.5d      |   1S  - 1P*  | 178273.38   -  221246.17  |  1 - 3  | 1.83e+07  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   202 |      2s2.2p.3d - 2s2.2p.4p      |   3F* - 1P   | 186511.58   -  202170.63  | 21 - 3  | 7.86e+05  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 186511.58   -  202170.63  |  5 - 3  | 7.86e+05  | D    |    |
       |                                 |              |                           |         |           |      |    |
   203 |                                 |   3F* - 3D   | 186591.77   -  202799.88  | 21 - 15 | 2.87e+07  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 186652.49   -  202861.36  |  9 - 7  | 2.65e+07  | C+   |    |
       |                                 |              | 186570.98   -  202765.26  |  7 - 5  | 2.62e+07  | C+   |    |
       |                                 |              | 186511.58   -  202714.12  |  5 - 3  | 2.85e+07  | C+   |    |
       |                                 |              | 186570.98   -  202861.36  |  7 - 7  | 1.90e+06  | C+   |    |
       |                                 |              | 186511.58   -  202765.26  |  5 - 5  | 2.89e+06  | C+   |    |
       |                                 |              | 186511.58   -  202861.36  |  5 - 7  | 4.76e+04  | C+   |    |
       |                                 |              |                           |         |           |      |    |
   204 |                                 |   3F* - 3P   |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 186570.98   -  203258.98  |  7 - 5  | 1.56e+04  | D    |    |
       |                                 |              |                           |         |           |      |    |
   205 |                                 |   3F* - 1D   |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 186511.58   -  205350.18  |  5 - 5  | 2.20e+04  | D    |    |
       |                                 |              |                           |         |           |      |    |
   206 |                                 |   1D* - 1P   | 187091.37   -  202170.63  |  5 - 3  | 2.69e+07  | C+   |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   207 |                                 |   1D* - 3D   |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 187091.37   -  202714.12  |  5 - 3  | 9.48e+05  | D    |    |
       |                                 |              |                           |         |           |      |    |
   208 |                                 |   1D* - 3P   |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 187091.37   -  203189.03  |  5 - 3  | 1.66e+04  | D    |    |
       |                                 |              |                           |         |           |      |    |
   209 |                                 |   1D* - 1D   | 187091.37   -  205350.18  |  5 - 5  | 4.66e+06  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   210 |                                 |   3D* - 1P   | 187452.56   -  202170.63  | 15 - 3  | 1.78e+05  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 187461.56   -  202170.63  |  5 - 3  | 8.37e+04  | D    |    |
       |                                 |              | 187437.56   -  202170.63  |  3 - 3  | 9.41e+04  | D    |    |
       |                                 |              |                           |         |           |      |    |
   211 |                                 |   3D* - 3D   | 187470.92   -  202799.88  | 15 - 15 | 5.56e+06  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 187491.90   -  202861.36  |  7 - 7  | 5.33e+06  | B    |    |
       |                                 |              | 187461.56   -  202765.26  |  5 - 5  | 3.66e+06  | B    |    |
       |                                 |              | 187437.56   -  202714.12  |  3 - 3  | 3.59e+06  | B    |    |
       |                                 |              | 187491.90   -  202765.26  |  7 - 5  | 1.07e+06  | B    |    |
       |                                 |              | 187461.56   -  202714.12  |  5 - 3  | 1.43e+06  | B    |    |
       |                                 |              | 187461.56   -  202861.36  |  5 - 7  | 5.49e+05  | B    |    |
       |                                 |              | 187437.56   -  202765.26  |  3 - 5  | 7.03e+05  | B    |    |
       |                                 |              |                           |         |           |      |    |
   212 |                                 |   3D* - 3P   | 187470.92   -  203224.94  | 15 - 9  | 2.61e+07  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 187491.90   -  203258.98  |  7 - 5  | 2.13e+07  | B    |    |
       |                                 |              | 187461.56   -  203189.03  |  5 - 3  | 1.92e+07  | B    |    |
       |                                 |              | 187437.56   -  203162.48  |  3 - 1  | 2.68e+07  | B    |    |
       |                                 |              | 187461.56   -  203258.98  |  5 - 5  | 4.28e+06  | B    |    |
       |                                 |              | 187437.56   -  203189.03  |  3 - 3  | 6.93e+06  | B    |    |
       |                                 |              | 187437.56   -  203258.98  |  3 - 5  | 3.02e+05  | B    |    |
       |                                 |              |                           |         |           |      |    |
   213 |                                 |   3D* - 3S   | 187452.56   -  203537.66  | 15 - 3  | 3.81e+05  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 187461.56   -  203537.66  |  5 - 3  | 2.83e+05  | D    |    |
       |                                 |              | 187437.56   -  203537.66  |  3 - 3  | 9.84e+04  | D    |    |
       |                                 |              |                           |         |           |      |    |
   214 |                                 |   3D* - 1D   |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 187461.56   -  205350.18  |  5 - 5  | 2.90e+04  | D    |    |
       |                                 |              |                           |         |           |      |    |
   215 |      2s2.2p.3d - 2s.2p2.(4P).3s |   3D* - 3P   | 187470.92   -  211802.89  | 15 - 9  | 1.82e+06  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 187491.90   -  211827.67  |  7 - 5  | 1.52e+06  | C    |    |
       |                                 |              | 187461.56   -  211779.45  |  5 - 3  | 1.37e+06  | C    |    |
       |                                 |              | 187437.56   -  211749.35  |  3 - 1  | 1.85e+06  | C    |    |
       |                                 |              | 187461.56   -  211827.67  |  5 - 5  | 2.68e+05  | C    |    |
       |                                 |              | 187437.56   -  211779.45  |  3 - 3  | 4.57e+05  | C    |    |
       |                                 |              | 187437.56   -  211827.67  |  3 - 5  | 1.80e+04  | C    |    |
       |                                 |              |                           |         |           |      |    |
   216 |      2s2.2p.3d - 2s2.2p.4p      |   3P* - 1P   |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 188909.17   -  202170.63  |  3 - 3  | 4.66e+04  | D    |    |
       |                                 |              | 188937.24   -  202170.63  |  1 - 3  | 2.52e+03  | D    |    |
       |                                 |              |                           |         |           |      |    |
   217 |                                 |   3P* - 3D   | 188883.51   -  202799.88  |  9 - 15 | 2.21e+06  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 188857.37   -  202861.36  |  5 - 7  | 2.33e+06  | C    |    |
       |                                 |              | 188909.17   -  202765.26  |  3 - 5  | 1.52e+06  | C    |    |
       |                                 |              | 188937.24   -  202714.12  |  1 - 3  | 1.10e+06  | C    |    |
       |                                 |              | 188857.37   -  202765.26  |  5 - 5  | 6.34e+05  | C    |    |
       |                                 |              | 188909.17   -  202714.12  |  3 - 3  | 8.38e+05  | C    |    |
       |                                 |              | 188857.37   -  202714.12  |  5 - 3  | 9.03e+04  | C    |    |
       |                                 |              |                           |         |           |      |    |
   218 |                                 |   3P* - 3P   | 188883.51   -  203224.94  |  9 - 9  | 3.88e+06  |      |    |
