# Variables: 1:pos.x 2:pos.y 3:pos.z 4:volume 5:rho 6:vel.x 7:vel.y 8:vel.z 9:p 10:a 11:mu 12:k[0] 13:mu_t 14:k_t 15:S 16:tke 17:omega 18:massf[0]-Ar 19:massf[1]-Ar_plus 20:massf[2]-e_minus 21:dt_chem 22:e[0] 23:T[0] 24:e[1] 25:T[1] 26:dt_therm
 -1.454150e-02 3.809453e-04 0.000000e+00 4.296785e-11 3.959432e-01 5.884279e+02 4.548483e+01 0.000000e+00 1.333370e+06 2.160233e+03 2.997948e-04 2.338913e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 8.672856e-01 1.327126e-01 1.822462e-06 1.211650e-08 9.531935e+06 1.428477e+04 9.154534e+05 1.428007e+04 4.930924e-09
 -1.439349e-02 3.770657e-04 0.000000e+00 4.209738e-11 3.983180e-01 5.475559e+02 4.630143e+01 0.000000e+00 1.342658e+06 2.160425e+03 2.997948e-04 2.338913e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 8.669788e-01 1.330193e-01 1.826694e-06 1.288586e-08 9.546710e+06 1.429454e+04 9.198816e+05 1.429047e+04 5.129070e-09
 -1.424549e-02 3.731862e-04 0.000000e+00 4.123582e-11 4.005627e-01 5.060073e+02 4.720857e+01 0.000000e+00 1.351463e+06 2.160611e+03 2.997948e-04 2.338913e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 8.666839e-01 1.333143e-01 1.830746e-06 1.378773e-08 9.560893e+06 1.430386e+04 9.241197e+05 1.430037e+04 5.216842e-09
 -1.409748e-02 3.693066e-04 0.000000e+00 4.038317e-11 4.026750e-01 4.636769e+02 4.817361e+01 0.000000e+00 1.359768e+06 2.160790e+03 2.997948e-04 2.338913e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 8.664030e-01 1.335952e-01 1.834595e-06 1.486026e-08 9.574378e+06 1.431267e+04 9.281448e+05 1.430972e+04 5.334619e-09
 -1.394948e-02 3.654270e-04 0.000000e+00 3.953942e-11 4.046542e-01 4.204769e+02 4.916063e+01 0.000000e+00 1.367537e+06 2.160949e+03 2.997948e-04 2.338913e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 8.661487e-01 1.338494e-01 1.838086e-06 1.614951e-08 9.586626e+06 1.432077e+04 9.318477e+05 1.431833e+04 5.544658e-09
 -1.380147e-02 3.615474e-04 0.000000e+00 3.870459e-11 4.064964e-01 3.763438e+02 5.018333e+01 0.000000e+00 1.374745e+06 2.161085e+03 2.997948e-04 2.338913e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 8.659244e-01 1.340737e-01 1.841169e-06 1.773448e-08 9.597490e+06 1.432811e+04 9.351916e+05 1.432613e+04 5.806421e-09
 -1.365347e-02 3.576679e-04 0.000000e+00 3.787866e-11 4.081728e-01 3.311499e+02 5.129209e+01 0.000000e+00 1.381312e+06 2.161209e+03 2.997948e-04 2.338913e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 8.657196e-01 1.342786e-01 1.843981e-06 1.977027e-08 9.607406e+06 1.433479e+04 9.382453e+05 1.433322e+04 5.955491e-09
 -1.350546e-02 3.537883e-04 0.000000e+00 3.706163e-11 4.096611e-01 2.848131e+02 5.250770e+01 0.000000e+00 1.387240e+06 2.161353e+03 2.997948e-04 2.338913e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 8.655030e-01 1.344951e-01 1.846953e-06 2.254447e-08 9.617690e+06 1.434123e+04 9.412743e+05 1.434005e+04 6.216605e-09
 -1.335746e-02 3.499087e-04 0.000000e+00 3.625352e-11 4.109963e-01 2.370955e+02 5.384452e+01 0.000000e+00 1.392379e+06 2.161416e+03 2.997948e-04 2.338913e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 8.653739e-01 1.346243e-01 1.848729e-06 4.841145e-09 9.624090e+06 1.434592e+04 9.433925e+05 1.434511e+04 6.845564e-09
 -1.320946e-02 3.460291e-04 0.000000e+00 3.545431e-11 4.121173e-01 1.880292e+02 5.523789e+01 0.000000e+00 1.396786e+06 2.161501e+03 2.997948e-04 2.338913e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 8.652331e-01 1.347650e-01 1.850660e-06 4.893977e-09 9.630856e+06 1.435036e+04 9.454678e+05 1.434986e+04 7.518622e-09
 -1.306145e-02 3.421496e-04 0.000000e+00 3.466401e-11 4.129644e-01 1.372586e+02 5.681405e+01 0.000000e+00 1.400127e+06 2.161567e+03 2.997948e-04 2.338913e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 8.651228e-01 1.348753e-01 1.852171e-06 6.839241e-09 9.636132e+06 1.435376e+04 9.470726e+05 1.435351e+04 8.617845e-09
 -1.291345e-02 3.382700e-04 0.000000e+00 3.388262e-11 4.137164e-01 8.477678e+01 5.844688e+01 0.000000e+00 1.402694e+06 2.161485e+03 2.997948e-04 2.338913e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 8.651689e-01 1.348293e-01 1.851542e-06 1.749493e-08 9.634602e+06 1.435449e+04 9.471681e+05 1.435443e+04 1.166553e-08
 -1.276544e-02 3.343904e-04 0.000000e+00 3.311014e-11 4.140460e-01 3.012992e+01 6.030524e+01 0.000000e+00 1.403914e+06 2.161482e+03 2.997948e-04 2.338913e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 8.651552e-01 1.348429e-01 1.851728e-06 1.957417e-08 9.635394e+06 1.435536e+04 9.475235e+05 1.435539e+04 1.321669e-08
