# Variables: 1:pos.x 2:pos.y 3:pos.z 4:volume 5:rho 6:vel.x 7:vel.y 8:vel.z 9:p 10:a 11:mu 12:k[0] 13:mu_t 14:k_t 15:S 16:tke 17:omega 18:massf[0] 19:massf[1] 20:massf[2] 21:massf[3] 22:massf[4] 23:dt_chem 24:e[0] 25:T[0] 26:M_local 27:pitot_p 28:total_p 29:total_h
 5.115689e-01 3.913246e-02 0.000000e+00 1.634870e-08 2.418304e-01 2.920001e+03 -1.588717e+01 0.000000e+00 7.921695e+04 6.591039e+02 4.694922e-05 7.349683e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 7.321822e-01 1.908984e-01 1.071394e-11 2.155489e-03 7.476391e-02 5.074840e-08 8.435091e+05 1.134433e+03 4.430325e+00 1.959339e+06 2.712002e+07 5.434410e+06
 5.115684e-01 4.162491e-02 0.000000e+00 1.625834e-08 2.435507e-01 2.919063e+03 -1.524033e+01 0.000000e+00 7.997530e+04 6.598686e+02 4.702358e-05 7.363611e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 7.322746e-01 1.909933e-01 1.123303e-11 2.166476e-03 7.456560e-02 5.042493e-08 8.455187e+05 1.137192e+03 4.423764e+00 1.972180e+06 2.714669e+07 5.434472e+06
 5.115680e-01 4.394630e-02 0.000000e+00 1.598005e-08 2.453919e-01 2.918053e+03 -1.561732e+01 0.000000e+00 8.078494e+04 6.606661e+02 4.710121e-05 7.378174e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 7.323598e-01 1.910815e-01 1.179016e-11 2.176132e-03 7.438250e-02 5.008774e-08 8.476653e+05 1.140076e+03 4.416899e+00 1.985905e+06 2.717705e+07 5.434513e+06
 5.115676e-01 4.609980e-02 0.000000e+00 1.554429e-08 2.476719e-01 2.916743e+03 -1.708511e+01 0.000000e+00 8.179147e+04 6.616507e+02 4.719722e-05 7.396236e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 7.324367e-01 1.911613e-01 1.249345e-11 2.184208e-03 7.421780e-02 4.968563e-08 8.504537e+05 1.143646e+03 4.408358e+00 2.002802e+06 2.721026e+07 5.434536e+06
 5.115673e-01 4.809020e-02 0.000000e+00 1.498140e-08 2.501631e-01 2.915292e+03 -1.924894e+01 0.000000e+00 8.289400e+04 6.627147e+02 4.730109e-05 7.415809e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 7.325046e-01 1.912323e-01 1.328803e-11 2.190844e-03 7.407224e-02 4.925785e-08 8.535434e+05 1.147513e+03 4.399111e+00 2.021210e+06 2.724515e+07 5.434552e+06
 5.115670e-01 4.992358e-02 0.000000e+00 1.432039e-08 2.525209e-01 2.913915e+03 -2.137444e+01 0.000000e+00 8.394116e+04 6.637145e+02 4.739874e-05 7.434230e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 7.325636e-01 1.912941e-01 1.407193e-11 2.196206e-03 7.394610e-02 4.885748e-08 8.564737e+05 1.151153e+03 4.390431e+00 2.038598e+06 2.727695e+07 5.434564e+06
 5.115667e-01 5.160704e-02 0.000000e+00 1.358805e-08 2.549028e-01 2.912547e+03 -2.354819e+01 0.000000e+00 8.500032e+04 6.647091e+02 4.749595e-05 7.452594e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 7.326131e-01 1.913467e-01 1.488631e-11 2.200321e-03 7.383984e-02 4.845867e-08 8.594367e+05 1.154782e+03 4.381830e+00 2.056164e+06 2.731068e+07 5.434641e+06
 5.115664e-01 5.314839e-02 0.000000e+00 1.280837e-08 2.570894e-01 2.911312e+03 -2.535544e+01 0.000000e+00 8.597697e+04 6.656204e+02 4.758507e-05 7.469446e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 7.326543e-01 1.913909e-01 1.567078e-11 2.203490e-03 7.375130e-02 4.809930e-08 8.621761e+05 1.158113e+03 4.373997e+00 2.072291e+06 2.734120e+07 5.434789e+06
 5.115661e-01 5.455588e-02 0.000000e+00 1.200228e-08 2.588043e-01 2.910336e+03 -2.604813e+01 0.000000e+00 8.674851e+04 6.663439e+02 4.765585e-05 7.482835e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 7.326878e-01 1.914272e-01 1.632077e-11 2.205788e-03 7.367921e-02 4.782097e-08 8.643464e+05 1.160760e+03 4.367793e+00 2.084905e+06 2.736190e+07 5.434902e+06
 5.115659e-01 5.583806e-02 0.000000e+00 1.118747e-08 2.603147e-01 2.909432e+03 -2.566331e+01 0.000000e+00 8.742929e+04 6.669770e+02 4.771780e-05 7.494565e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 7.327148e-01 1.914564e-01 1.690665e-11 2.207344e-03 7.362138e-02 4.757845e-08 8.662580e+05 1.163080e+03 4.362287e+00 2.095926e+06 2.737679e+07 5.434844e+06
 5.115657e-01 5.700350e-02 0.000000e+00 1.037855e-08 2.616269e-01 2.908618e+03 -2.522074e+01 0.000000e+00 8.802184e+04 6.675245e+02 4.777141e-05 7.504720e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 7.327363e-01 1.914796e-01 1.741740e-11 2.208341e-03 7.357573e-02 4.736257e-08 8.679218e+05 1.165088e+03 4.357483e+00 2.105448e+06 2.738770e+07 5.434709e+06
 5.115655e-01 5.806072e-02 0.000000e+00 9.587197e-09 2.633408e-01 2.907446e+03 -2.581234e+01 0.000000e+00 8.879406e+04 6.682246e+02 4.783999e-05 7.517733e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 7.327537e-01 1.914984e-01 1.808600e-11 2.208904e-03 7.353902e-02 4.708269e-08 8.701080e+05 1.167660e+03 4.351172e+00 2.117726e+06 2.739753e+07 5.434245e+06
 5.115654e-01 5.901803e-02 0.000000e+00 8.822434e-09 2.653213e-01 2.905986e+03 -2.670966e+01 0.000000e+00 8.968821e+04 6.690278e+02 4.791871e-05 7.532689e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 7.327672e-01 1.915130e-01 1.888953e-11 2.209089e-03 7.351077e-02 4.676914e-08 8.726562e+05 1.170614e+03 4.343779e+00 2.131739e+06 2.740243e+07 5.433426e+06
 5.115652e-01 5.988345e-02 0.000000e+00 8.090945e-09 2.669217e-01 2.904712e+03 -2.688166e+01 0.000000e+00 9.041392e+04 6.696785e+02 4.798251e-05 7.544817e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 7.327769e-01 1.915242e-01 1.956386e-11 2.208953e-03 7.348988e-02 4.651924e-08 8.747260e+05 1.173011e+03 4.337658e+00 2.142900e+06 2.739942e+07 5.432492e+06
 5.115651e-01 6.066464e-02 0.000000e+00 7.397396e-09 2.681002e-01 2.903437e+03 -2.597425e+01 0.000000e+00 9.094995e+04 6.701580e+02 4.802955e-05 7.553760e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 7.327846e-01 1.915345e-01 2.008209e-11 2.208344e-03 7.347262e-02 4.634751e-08 8.762402e+05 1.174779e+03 4.332640e+00 2.150604e+06 2.737652e+07 5.430790e+06
 5.115649e-01 6.136885e-02 0.000000e+00 6.744757e-09 2.686318e-01 2.902276e+03 -2.404770e+01 0.000000e+00 9.119690e+04 6.703909e+02 4.805241e-05 7.558101e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 7.327916e-01 1.915437e-01 2.034116e-11 2.207824e-03 7.345689e-02 4.627665e-08 8.769508e+05 1.175639e+03 4.329377e+00 2.153205e+06 2.732890e+07 5.428328e+06
 5.115648e-01 6.200289e-02 0.000000e+00 6.134605e-09 2.688679e-01 2.901558e+03 -2.162489e+01 0.000000e+00 9.131878e+04 6.705365e+02 4.806667e-05 7.560807e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 7.327991e-01 1.915499e-01 2.050526e-11 2.207747e-03 7.344327e-02 4.624542e-08 8.773868e+05 1.176175e+03 4.327338e+00 2.154058e+06 2.728934e+07 5.426781e+06
 5.115647e-01 6.257314e-02 0.000000e+00 5.567392e-09 2.689748e-01 2.901321e+03 -1.902723e+01 0.000000e+00 9.138657e+04 6.706465e+02 4.807743e-05 7.562851e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 7.328045e-01 1.915534e-01 2.063751e-11 2.208468e-03 7.343360e-02 4.622811e-08 8.777295e+05 1.176580e+03 4.326249e+00 2.154568e+06 2.726965e+07 5.426502e+06
 5.115646e-01 6.308551e-02 0.000000e+00 5.042693e-09 2.689831e-01 2.901360e+03 -1.645855e+01 0.000000e+00 9.141378e+04 6.707318e+02 4.808573e-05 7.564432e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 7.328074e-01 1.915553e-01 2.074840e-11 2.209951e-03 7.342726e-02 4.621974e-08 8.780118e+05 1.176893e+03 4.325733e+00 2.154686e+06 2.725952e+07 5.426941e+06
 5.115646e-01 6.354548e-02 0.000000e+00 4.559417e-09 2.689069e-01 2.901484e+03 -1.398187e+01 0.000000e+00 9.141447e+04 6.708247e+02 4.809480e-05 7.566159e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 7.328099e-01 1.915569e-01 2.086861e-11 2.211580e-03 7.342158e-02 4.622263e-08 8.783237e+05 1.177233e+03 4.325299e+00 2.154257e+06 2.724479e+07 5.427673e+06
 5.115645e-01 6.395807e-02 0.000000e+00 4.115977e-09 2.687748e-01 2.901439e+03 -1.165750e+01 0.000000e+00 9.140498e+04 6.709485e+02 4.810686e-05 7.568455e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 7.328140e-01 1.915593e-01 2.103149e-11 2.214321e-03 7.341241e-02 4.622553e-08 8.787425e+05 1.177686e+03 4.324419e+00 2.153147e+06 2.721043e+07 5.428066e+06
 5.115644e-01 6.432791e-02 0.000000e+00 3.710446e-09 2.686594e-01 2.900130e+03 -9.670994e+00 0.000000e+00 9.141307e+04 6.711143e+02 4.812296e-05 7.571520e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 7.328232e-01 1.915642e-01 2.125512e-11 2.218706e-03 7.339387e-02 4.621442e-08 8.792942e+05 1.178292e+03 4.321389e+00 2.150344e+06 2.709913e+07 5.424974e+06
 5.115644e-01 6.465920e-02 0.000000e+00 3.340673e-09 2.685044e-01 2.893448e+03 -7.916478e+00 0.000000e+00 9.142197e+04 6.713298e+02 4.814396e-05 7.575501e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 7.328469e-01 1.915770e-01 2.151246e-11 2.220258e-03 7.335583e-02 4.623184e-08 8.799097e+05 1.179085e+03 4.310040e+00 2.139452e+06 2.667190e+07 5.406447e+06
 5.115643e-01 6.495581e-02 0.000000e+00 3.004378e-09 2.677478e-01 2.866789e+03 -6.224186e+00 0.000000e+00 9.142050e+04 6.722253e+02 4.823217e-05 7.592275e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 7.328549e-01 1.916032e-01 2.246754e-11 2.210803e-03 7.333102e-02 4.640763e-08 8.826535e+05 1.182408e+03 4.264635e+00 2.095282e+06 2.501416e+07 5.333354e+06
 5.115643e-01 6.522122e-02 0.000000e+00 2.699231e-09 2.635612e-01 2.778461e+03 -4.537210e+00 0.000000e+00 9.142068e+04 6.772801e+02 4.873048e-05 7.687374e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 7.328380e-01 1.916543e-01 2.857049e-11 2.155352e-03 7.335237e-02 4.737836e-08 8.987084e+05 1.201254e+03 4.102386e+00 1.941057e+06 1.985291e+07 5.105507e+06
 5.115642e-01 6.545862e-02 0.000000e+00 2.422909e-09 2.500473e-01 2.539820e+03 -2.835214e+00 0.000000e+00 9.163353e+04 6.952376e+02 5.050734e-05 8.029136e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 7.327484e-01 1.917496e-01 6.361864e-11 1.970413e-03 7.353157e-02 5.047332e-08 9.576862e+05 1.269336e+03 3.653170e+00 1.549023e+06 1.023946e+07 4.549497e+06
 5.115642e-01 6.567086e-02 0.000000e+00 2.173138e-09 2.345947e-01 2.044876e+03 -2.461853e+00 0.000000e+00 9.153826e+04 7.163529e+02 5.262387e-05 8.440509e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 7.324686e-01 1.919238e-01 1.224686e-10 1.450110e-03 7.415743e-02 5.606463e-08 1.026945e+06 1.352171e+03 2.854567e+00 9.603212e+05 2.874007e+06 3.507905e+06
 5.115641e-01 6.586055e-02 0.000000e+00 1.947727e-09 2.389759e-01 1.333690e+03 1.690387e-01 0.000000e+00 9.163695e+04 7.103482e+02 5.204393e-05 8.326436e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 7.321902e-01 1.921639e-01 5.769077e-11 8.753350e-04 7.477054e-02 6.027647e-08 9.991693e+05 1.329499e+03 1.877516e+00 4.429745e+05 5.791761e+05 2.271991e+06
 5.115641e-01 6.603002e-02 0.000000e+00 1.744588e-09 3.799202e-01 5.213716e+02 -2.829529e-02 0.000000e+00 9.145716e+04 5.698240e+02 3.832727e-05 5.780552e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 7.321174e-01 1.922678e-01 5.674166e-15 6.881981e-04 7.492663e-02 4.809095e-08 5.642130e+05 8.347762e+02 9.149695e-01 1.549137e+05 1.549137e+05 9.408545e+05
