# air-Mach_12.3.data
# Columns:
# 1: x (m)
# 2: T (K)
# 3: p (Pa)
# 4: rho (kg/m^3)
# 5: e (J/kg)
# 6: a (m/s)
# 7: u (m/s)
# 8: M 
# 9 - 15: species moles (mol/m^3)
2.281367e-03 5.755893e+03 2.507543e+04 1.359116e-02 7.195965e+06 1.552431e+03 4.834794e+02 3.114338e-01 2.644560e-02 3.779408e-01 1.780978e-02 9.919334e-02 2.570889e-03 1.522822e-06 1.522822e-06 
2.354810e-03 5.737356e+03 2.508327e+04 1.362480e-02 7.200521e+06 1.551081e+03 4.822856e+02 3.109352e-01 2.571116e-02 3.785665e-01 1.840341e-02 1.004890e-01 2.647450e-03 1.621814e-06 1.621814e-06 
2.429814e-03 5.719216e+03 2.509099e+04 1.365805e-02 7.205004e+06 1.549746e+03 4.811115e+02 3.104453e-01 2.498890e-02 3.791806e-01 1.899618e-02 1.017563e-01 2.725307e-03 1.725273e-06 1.725273e-06 
2.506423e-03 5.701464e+03 2.509857e+04 1.369090e-02 7.209412e+06 1.548429e+03 4.799570e+02 3.099639e-01 2.427892e-02 3.797837e-01 1.958725e-02 1.029958e-01 2.804460e-03 1.833336e-06 1.833336e-06 
2.584677e-03 5.684092e+03 2.510603e+04 1.372335e-02 7.213748e+06 1.547127e+03 4.788221e+02 3.094911e-01 2.358137e-02 3.803758e-01 2.017575e-02 1.042079e-01 2.884903e-03 1.946139e-06 1.946139e-06 
2.664622e-03 5.667094e+03 2.511336e+04 1.375539e-02 7.218010e+06 1.545843e+03 4.777068e+02 3.090267e-01 2.289640e-02 3.809574e-01 2.076079e-02 1.053932e-01 2.966623e-03 2.063822e-06 2.063822e-06 
2.746302e-03 5.650462e+03 2.512056e+04 1.378702e-02 7.222199e+06 1.544575e+03 4.766108e+02 3.085708e-01 2.222418e-02 3.815288e-01 2.134144e-02 1.065523e-01 3.049598e-03 2.186520e-06 2.186520e-06 
2.829763e-03 5.634190e+03 2.512764e+04 1.381823e-02 7.226315e+06 1.543325e+03 4.755343e+02 3.081232e-01 2.156488e-02 3.820903e-01 2.191674e-02 1.076856e-01 3.133800e-03 2.314370e-06 2.314370e-06 
2.915052e-03 5.618272e+03 2.513458e+04 1.384902e-02 7.230358e+06 1.542093e+03 4.744772e+02 3.076839e-01 2.091872e-02 3.826422e-01 2.248570e-02 1.087937e-01 3.219191e-03 2.447505e-06 2.447505e-06 
3.002215e-03 5.602702e+03 2.514140e+04 1.387937e-02 7.234328e+06 1.540879e+03 4.734395e+02 3.072530e-01 2.028589e-02 3.831849e-01 2.304731e-02 1.098770e-01 3.305725e-03 2.586057e-06 2.586057e-06 
3.091302e-03 5.587475e+03 2.514809e+04 1.390929e-02 7.238224e+06 1.539683e+03 4.724213e+02 3.068303e-01 1.966659e-02 3.837187e-01 2.360053e-02 1.109362e-01 3.393348e-03 2.730152e-06 2.730152e-06 
3.182364e-03 5.572586e+03 2.515466e+04 1.393876e-02 7.242047e+06 1.538506e+03 4.714225e+02 3.064159e-01 1.906106e-02 3.842440e-01 2.414431e-02 1.119717e-01 3.481997e-03 2.879913e-06 2.879913e-06 
3.275450e-03 5.558030e+03 2.516109e+04 1.396777e-02 7.245796e+06 1.537347e+03 4.704433e+02 3.060097e-01 1.846950e-02 3.847611e-01 2.467758e-02 1.129841e-01 3.571598e-03 3.035456e-06 3.035456e-06 
3.370614e-03 5.543803e+03 2.516740e+04 1.399632e-02 7.249471e+06 1.536209e+03 4.694836e+02 3.056118e-01 1.789214e-02 3.852703e-01 2.519927e-02 1.139739e-01 3.662068e-03 3.196889e-06 3.196889e-06 
3.467909e-03 5.529899e+03 2.517357e+04 1.402441e-02 7.253072e+06 1.535090e+03 4.685436e+02 3.052222e-01 1.732919e-02 3.857720e-01 2.570829e-02 1.149416e-01 3.753317e-03 3.364313e-06 3.364313e-06 
3.567390e-03 5.516316e+03 2.517962e+04 1.405201e-02 7.256598e+06 1.533992e+03 4.676232e+02 3.048408e-01 1.678086e-02 3.862666e-01 2.620356e-02 1.158879e-01 3.845243e-03 3.537817e-06 3.537817e-06 
3.669116e-03 5.503048e+03 2.518554e+04 1.407912e-02 7.260050e+06 1.532914e+03 4.667226e+02 3.044676e-01 1.624736e-02 3.867544e-01 2.668400e-02 1.168132e-01 3.937736e-03 3.717480e-06 3.717480e-06 
3.773142e-03 5.490093e+03 2.519133e+04 1.410574e-02 7.263426e+06 1.531857e+03 4.658418e+02 3.041026e-01 1.572886e-02 3.872357e-01 2.714855e-02 1.177182e-01 4.030677e-03 3.903365e-06 3.903365e-06 
3.879531e-03 5.477445e+03 2.519698e+04 1.413186e-02 7.266727e+06 1.530822e+03 4.649809e+02 3.037459e-01 1.522556e-02 3.877111e-01 2.759619e-02 1.186035e-01 4.123940e-03 4.095524e-06 4.095524e-06 
3.988342e-03 5.465100e+03 2.520251e+04 1.415747e-02 7.269952e+06 1.529808e+03 4.641399e+02 3.033974e-01 1.473759e-02 3.881806e-01 2.802588e-02 1.194696e-01 4.217388e-03 4.293988e-06 4.293988e-06 
4.099640e-03 5.453056e+03 2.520791e+04 1.418256e-02 7.273102e+06 1.528817e+03 4.633188e+02 3.030571e-01 1.426509e-02 3.886449e-01 2.843667e-02 1.203173e-01 4.310880e-03 4.498772e-06 4.498772e-06 
4.213491e-03 5.441307e+03 2.521317e+04 1.420712e-02 7.276175e+06 1.527848e+03 4.625177e+02 3.027250e-01 1.380816e-02 3.891041e-01 2.882762e-02 1.211470e-01 4.404267e-03 4.709871e-06 4.709871e-06 
4.329960e-03 5.429850e+03 2.521830e+04 1.423116e-02 7.279173e+06 1.526902e+03 4.617366e+02 3.024010e-01 1.336689e-02 3.895587e-01 2.919785e-02 1.219596e-01 4.497397e-03 4.927254e-06 4.927254e-06 
4.449118e-03 5.418679e+03 2.522330e+04 1.425466e-02 7.282094e+06 1.525978e+03 4.609754e+02 3.020852e-01 1.294132e-02 3.900090e-01 2.954655e-02 1.227555e-01 4.590112e-03 5.150870e-06 5.150870e-06 
4.571035e-03 5.407791e+03 2.522818e+04 1.427762e-02 7.284940e+06 1.525078e+03 4.602340e+02 3.017774e-01 1.253146e-02 3.904553e-01 2.987297e-02 1.235356e-01 4.682251e-03 5.380639e-06 5.380639e-06 
4.695786e-03 5.397181e+03 2.523292e+04 1.430003e-02 7.287711e+06 1.524201e+03 4.595125e+02 3.014777e-01 1.213728e-02 3.908980e-01 3.017644e-02 1.243005e-01 4.773655e-03 5.616454e-06 5.616454e-06 
4.823444e-03 5.386843e+03 2.523753e+04 1.432191e-02 7.290406e+06 1.523347e+03 4.588107e+02 3.011860e-01 1.175873e-02 3.913373e-01 3.045636e-02 1.250509e-01 4.864161e-03 5.858177e-06 5.858177e-06 
4.954087e-03 5.376772e+03 2.524201e+04 1.434324e-02 7.293027e+06 1.522516e+03 4.581284e+02 3.009021e-01 1.139569e-02 3.917736e-01 3.071225e-02 1.257875e-01 4.953610e-03 6.105639e-06 6.105639e-06 
5.087794e-03 5.366962e+03 2.524637e+04 1.436402e-02 7.295573e+06 1.521710e+03 4.574655e+02 3.006260e-01 1.104802e-02 3.922073e-01 3.094369e-02 1.265109e-01 5.041848e-03 6.358636e-06 6.358636e-06 
5.224646e-03 5.357409e+03 2.525060e+04 1.438427e-02 7.298047e+06 1.520926e+03 4.568216e+02 3.003576e-01 1.071554e-02 3.926385e-01 3.115037e-02 1.272220e-01 5.128724e-03 6.616931e-06 6.616931e-06 
5.364726e-03 5.348104e+03 2.525471e+04 1.440397e-02 7.300449e+06 1.520165e+03 4.561966e+02 3.000967e-01 1.039800e-02 3.930676e-01 3.133209e-02 1.279215e-01 5.214096e-03 6.880248e-06 6.880248e-06 
5.508117e-03 5.339042e+03 2.525869e+04 1.442315e-02 7.302780e+06 1.519428e+03 4.555902e+02 2.998432e-01 1.009515e-02 3.934948e-01 3.148877e-02 1.286099e-01 5.297828e-03 7.148274e-06 7.148274e-06 
5.654905e-03 5.330215e+03 2.526256e+04 1.444180e-02 7.305042e+06 1.518713e+03 4.550019e+02 2.995970e-01 9.806657e-03 3.939204e-01 3.162041e-02 1.292881e-01 5.379797e-03 7.420657e-06 7.420657e-06 
5.805174e-03 5.321617e+03 2.526630e+04 1.445993e-02 7.307235e+06 1.518021e+03 4.544314e+02 2.993578e-01 9.532177e-03 3.943446e-01 3.172713e-02 1.299567e-01 5.459890e-03 7.697004e-06 7.697004e-06 
5.959011e-03 5.313240e+03 2.526994e+04 1.447755e-02 7.309362e+06 1.517350e+03 4.538782e+02 2.991255e-01 9.271315e-03 3.947677e-01 3.180916e-02 1.306164e-01 5.538010e-03 7.976885e-06 7.976885e-06 
6.116501e-03 5.305075e+03 2.527346e+04 1.449468e-02 7.311425e+06 1.516701e+03 4.533419e+02 2.988999e-01 9.023647e-03 3.951898e-01 3.186685e-02 1.312679e-01 5.614071e-03 8.259827e-06 8.259827e-06 
6.277729e-03 5.297116e+03 2.527688e+04 1.451132e-02 7.313425e+06 1.516073e+03 4.528219e+02 2.986808e-01 8.788714e-03 3.956111e-01 3.190064e-02 1.319117e-01 5.688006e-03 8.545317e-06 8.545317e-06 
6.442778e-03 5.289353e+03 2.528019e+04 1.452750e-02 7.315365e+06 1.515465e+03 4.523177e+02 2.984679e-01 8.566028e-03 3.960319e-01 3.191107e-02 1.325486e-01 5.759762e-03 8.832807e-06 8.832807e-06 
6.611728e-03 5.281778e+03 2.528341e+04 1.454322e-02 7.317246e+06 1.514877e+03 4.518286e+02 2.982610e-01 8.355077e-03 3.964521e-01 3.189879e-02 1.331790e-01 5.829303e-03 9.121709e-06 9.121709e-06 
6.784656e-03 5.274382e+03 2.528653e+04 1.455851e-02 7.319072e+06 1.514307e+03 4.513542e+02 2.980598e-01 8.155328e-03 3.968720e-01 3.186453e-02 1.338036e-01 5.896612e-03 9.411403e-06 9.411403e-06 
6.961635e-03 5.267158e+03 2.528955e+04 1.457338e-02 7.320844e+06 1.513756e+03 4.508937e+02 2.978641e-01 7.966230e-03 3.972917e-01 3.180910e-02 1.344228e-01 5.961689e-03 9.701238e-06 9.701238e-06 
7.142733e-03 5.260095e+03 2.529249e+04 1.458785e-02 7.322566e+06 1.513222e+03 4.504464e+02 2.976736e-01 7.787222e-03 3.977112e-01 3.173341e-02 1.350371e-01 6.024549e-03 9.990537e-06 9.990537e-06 
7.328012e-03 5.253187e+03 2.529535e+04 1.460194e-02 7.324239e+06 1.512705e+03 4.500118e+02 2.974881e-01 7.617732e-03 3.981305e-01 3.163841e-02 1.356469e-01 6.085225e-03 1.027860e-05 1.027860e-05 
7.517525e-03 5.246424e+03 2.529812e+04 1.461567e-02 7.325866e+06 1.512203e+03 4.495891e+02 2.973073e-01 7.457189e-03 3.985498e-01 3.152513e-02 1.362526e-01 6.143767e-03 1.056472e-05 1.056472e-05 
7.711320e-03 5.239797e+03 2.530083e+04 1.462905e-02 7.327450e+06 1.511717e+03 4.491777e+02 2.971309e-01 7.305020e-03 3.989690e-01 3.139464e-02 1.368545e-01 6.200237e-03 1.084816e-05 1.084816e-05 
7.909436e-03 5.233300e+03 2.530346e+04 1.464212e-02 7.328993e+06 1.511244e+03 4.487768e+02 2.969586e-01 7.160660e-03 3.993881e-01 3.124804e-02 1.374529e-01 6.254713e-03 1.112821e-05 1.112821e-05 
8.111902e-03 5.226924e+03 2.530603e+04 1.465489e-02 7.330499e+06 1.510784e+03 4.483859e+02 2.967903e-01 7.023552e-03 3.998070e-01 3.108647e-02 1.380480e-01 6.307284e-03 1.140416e-05 1.140416e-05 
8.318739e-03 5.220662e+03 2.530854e+04 1.466737e-02 7.331969e+06 1.510336e+03 4.480042e+02 2.966255e-01 6.893156e-03 4.002257e-01 3.091110e-02 1.386400e-01 6.358048e-03 1.167529e-05 1.167529e-05 
8.529958e-03 5.214507e+03 2.531099e+04 1.467960e-02 7.333406e+06 1.509899e+03 4.476311e+02 2.964642e-01 6.768946e-03 4.006442e-01 3.072308e-02 1.392289e-01 6.407114e-03 1.194095e-05 1.194095e-05 
8.745562e-03 5.208451e+03 2.531339e+04 1.469158e-02 7.334812e+06 1.509473e+03 4.472661e+02 2.963060e-01 6.650419e-03 4.010622e-01 3.052356e-02 1.398150e-01 6.454596e-03 1.220049e-05 1.220049e-05 
8.965544e-03 5.202490e+03 2.531574e+04 1.470334e-02 7.336190e+06 1.509057e+03 4.469084e+02 2.961508e-01 6.537096e-03 4.014798e-01 3.031369e-02 1.403983e-01 6.500614e-03 1.245331e-05 1.245331e-05 
9.189892e-03 5.196617e+03 2.531804e+04 1.471489e-02 7.337541e+06 1.508650e+03 4.465577e+02 2.959983e-01 6.428521e-03 4.018967e-01 3.009459e-02 1.409786e-01 6.545290e-03 1.269886e-05 1.269886e-05 
