# Spectral intensities against wavelength averaged over spatial strips 139 to 141
# Wavel (nm); 	 Intens (W/cm**2-sr-um)
3.389520e+02 	 2.771987e+01
3.392280e+02 	 2.255181e+01
3.395040e+02 	 2.207091e+01
3.397800e+02 	 1.779693e+01
3.400550e+02 	 2.113619e+01
3.403310e+02 	 1.590379e+01
3.406070e+02 	 1.692656e+01
3.408820e+02 	 2.301917e+01
3.411580e+02 	 3.146213e+01
3.414340e+02 	 3.369056e+01
3.417090e+02 	 2.718477e+01
3.419850e+02 	 2.131229e+01
3.422610e+02 	 2.408259e+01
3.425360e+02 	 2.240619e+01
3.428120e+02 	 2.039451e+01
3.430870e+02 	 2.364909e+01
3.433630e+02 	 1.791885e+01
3.436390e+02 	 2.115312e+01
3.439140e+02 	 1.504357e+01
3.441900e+02 	 2.558288e+01
3.444650e+02 	 1.433745e+01
3.447410e+02 	 1.743456e+01
3.450160e+02 	 2.732701e+01
3.452920e+02 	 3.380571e+01
3.455670e+02 	 1.767501e+01
3.458430e+02 	 1.449493e+01
3.461180e+02 	 1.760051e+01
3.463940e+02 	 3.377523e+01
3.466690e+02 	 3.742267e+01
3.469450e+02 	 2.301240e+01
3.472200e+02 	 3.308096e+01
3.474950e+02 	 3.030389e+01
3.477710e+02 	 3.682661e+01
3.480460e+02 	 3.437128e+01
3.483220e+02 	 3.896699e+01
3.485970e+02 	 3.132667e+01
3.488720e+02 	 3.586480e+01
3.491480e+02 	 3.063579e+01
3.494230e+02 	 3.651165e+01
3.496980e+02 	 4.146296e+01
3.499740e+02 	 4.790440e+01
3.502490e+02 	 5.138251e+01
3.505240e+02 	 4.896781e+01
3.508000e+02 	 6.453971e+01
3.510750e+02 	 7.464552e+01
3.513500e+02 	 6.416040e+01
3.516250e+02 	 6.182699e+01
3.519010e+02 	 7.190571e+01
3.521760e+02 	 9.411885e+01
3.524510e+02 	 7.716520e+01
3.527260e+02 	 9.529064e+01
3.530020e+02 	 9.815237e+01
3.532770e+02 	 9.689253e+01
3.535520e+02 	 1.130131e+02
3.538270e+02 	 9.464717e+01
3.541020e+02 	 1.239181e+02
3.543780e+02 	 1.445429e+02
3.546530e+02 	 1.489456e+02
3.549280e+02 	 1.665563e+02
3.552030e+02 	 1.525355e+02
3.554780e+02 	 1.455928e+02
3.557530e+02 	 1.411563e+02
3.560280e+02 	 1.457621e+02
3.563030e+02 	 1.417320e+02
3.565780e+02 	 1.245955e+02
3.568530e+02 	 1.367536e+02
3.571280e+02 	 1.287611e+02
3.574030e+02 	 1.631019e+02
3.576780e+02 	 2.120392e+02
3.579540e+02 	 2.709672e+02
3.582290e+02 	 3.376168e+02
3.585030e+02 	 3.607816e+02
3.587780e+02 	 2.780453e+02
3.590530e+02 	 2.368973e+02
3.593280e+02 	 1.914144e+02
3.596030e+02 	 1.958509e+02
3.598780e+02 	 1.649984e+02
3.601530e+02 	 1.326219e+02
3.604280e+02 	 9.970347e+01
3.607030e+02 	 1.008990e+02
3.609780e+02 	 9.101328e+01
3.612530e+02 	 6.300216e+01
3.615280e+02 	 6.598243e+01
3.618030e+02 	 6.099725e+01
3.620770e+02 	 6.446181e+01
3.623520e+02 	 6.717115e+01
3.626270e+02 	 6.206067e+01
3.629020e+02 	 6.756400e+01
3.631770e+02 	 7.271851e+01
3.634510e+02 	 6.737435e+01
3.637260e+02 	 5.938181e+01
3.640010e+02 	 6.130205e+01
3.642760e+02 	 6.059085e+01
3.645510e+02 	 5.477933e+01
3.648250e+02 	 6.076357e+01
3.651000e+02 	 8.410109e+01
3.653750e+02 	 6.916589e+01
3.656490e+02 	 5.231723e+01
3.659240e+02 	 5.712629e+01
3.661990e+02 	 7.245435e+01
3.664740e+02 	 3.437467e+01
3.667480e+02 	 1.778339e+01
3.670230e+02 	 1.005705e+01
3.672970e+02 	 4.035213e+00
3.675720e+02 	 2.002536e+00
3.678470e+02 	 1.535515e+00
3.681210e+02 	 1.656080e+00
3.683960e+02 	 1.535515e+00
3.686710e+02 	 1.505035e+00
3.689450e+02 	 1.550416e+00
3.692200e+02 	 1.986280e+00
3.694940e+02 	 2.016760e+00
3.697690e+02 	 1.580219e+00
3.700430e+02 	 2.152565e+00
3.703180e+02 	 2.303949e+00
3.705920e+02 	 2.605701e+00
3.708670e+02 	 2.817707e+00
3.711410e+02 	 2.215896e+00
3.714160e+02 	 1.266681e+00
3.716900e+02 	 6.186424e-01
3.719650e+02 	 7.245773e-01
3.722390e+02 	 3.927179e-01
3.725140e+02 	 4.081949e-01
3.727880e+02 	 5.292344e-01
3.730630e+02 	 4.538811e-01
3.733370e+02 	 3.630845e-01
3.736110e+02 	 4.388104e-01
3.738860e+02 	 6.060440e-01
3.741600e+02 	 4.091093e-01
3.744340e+02 	 4.394539e-01
3.747090e+02 	 5.152136e-01
3.749830e+02 	 6.518656e-01
3.752570e+02 	 4.397925e-01
3.755320e+02 	 3.039770e-01
3.758060e+02 	 4.553035e-01
3.760800e+02 	 3.648795e-01
3.763550e+02 	 3.954611e-01
3.766290e+02 	 2.585822e-01
3.769030e+02 	 3.348160e-01
3.771780e+02 	 4.717965e-01
3.774520e+02 	 5.481659e-01
3.777260e+02 	 5.178891e-01
3.780000e+02 	 3.655568e-01
3.782740e+02 	 4.121573e-01
3.785490e+02 	 2.134955e-01
3.788230e+02 	 5.493173e-01
3.790970e+02 	 4.124960e-01
3.793710e+02 	 6.109547e-01
3.796450e+02 	 5.039699e-01
3.799190e+02 	 7.352115e-01
3.801940e+02 	 5.964936e-01
3.804680e+02 	 4.442629e-01
3.807420e+02 	 2.300901e-01
3.810160e+02 	 4.456210e-01
3.812900e+02 	 6.453971e-01
3.815640e+02 	 6.461083e-01
3.818380e+02 	 3.388699e-01
3.821120e+02 	 2.926419e-01
3.823860e+02 	 3.079970e-01
3.826600e+02 	 3.243377e-01
3.829340e+02 	 6.644640e-01
3.832080e+02 	 3.249168e-01
3.834820e+02 	 4.181856e-01
3.837560e+02 	 2.790444e-01
3.840300e+02 	 3.412405e-01
3.843040e+02 	 4.812453e-01
3.845780e+02 	 2.646274e-01
3.848520e+02 	 2.176137e-01
3.851260e+02 	 2.807208e-01
3.854000e+02 	 2.488523e-01
3.856740e+02 	 6.243659e-01
3.859480e+02 	 3.907197e-01
3.862220e+02 	 1.715347e-01
3.864960e+02 	 5.323163e-01
3.867700e+02 	 3.444917e-01
3.870440e+02 	 4.708483e-01
3.873170e+02 	 2.671741e-01
3.875910e+02 	 3.771392e-01
3.878650e+02 	 2.519003e-01
3.881390e+02 	 3.778504e-01
3.884130e+02 	 2.836672e-01
3.886860e+02 	 1.120208e+00
3.889600e+02 	 5.211741e-01
3.892340e+02 	 4.587579e-01
3.895080e+02 	 2.843886e-01
3.897820e+02 	 4.592320e-01
3.900550e+02 	 3.168904e-01
3.903290e+02 	 2.224363e-01
3.906030e+02 	 5.884672e-01
3.908770e+02 	 3.822869e-01
3.911500e+02 	 3.028019e-01
3.914240e+02 	 4.795520e-01
3.916980e+02 	 1.373056e+00
3.919710e+02 	 5.763768e-01
3.922450e+02 	 5.455243e-01
3.925190e+02 	 4.177115e-01
3.927920e+02 	 4.665133e-01
3.930660e+02 	 5.966629e-01
3.933390e+02 	 4.517475e-01
3.936130e+02 	 3.234267e-01
3.938870e+02 	 4.691211e-01
3.941600e+02 	 3.888232e-01
3.944340e+02 	 2.593645e-01
3.947070e+02 	 5.198533e-01
3.949810e+02 	 4.723723e-01
3.952550e+02 	 3.260513e-01
3.955280e+02 	 2.613795e-01
3.958020e+02 	 4.575387e-01
3.960750e+02 	 3.759776e-01
3.963490e+02 	 4.261104e-01
3.966220e+02 	 4.763685e-01
3.968960e+02 	 2.459736e-01
3.971690e+02 	 3.955288e-01
3.974420e+02 	 1.647478e-01
3.977160e+02 	 2.472233e-01
3.979890e+02 	 3.968157e-01
3.982630e+02 	 5.623560e-01
3.985360e+02 	 3.978317e-01
3.988100e+02 	 2.827663e-01
3.990830e+02 	 8.487664e-01
3.993560e+02 	 3.494905e-01
3.996300e+02 	 5.334339e-01
3.999030e+02 	 4.173728e-01
4.001760e+02 	 4.517136e-01
4.004500e+02 	 3.854365e-01
4.007230e+02 	 3.018536e-01
4.009960e+02 	 4.536101e-01
4.012700e+02 	 4.378621e-01
4.015430e+02 	 4.715256e-01
4.018160e+02 	 5.227997e-01
4.020900e+02 	 2.875686e-01
4.023630e+02 	 4.398264e-01
4.026360e+02 	 4.399957e-01
4.029090e+02 	 3.902795e-01
4.031830e+02 	 5.946309e-01
4.034560e+02 	 3.741251e-01
4.037290e+02 	 3.243885e-01
4.040020e+02 	 4.435856e-01
4.042750e+02 	 7.184136e-01
4.045490e+02 	 6.508496e-01
4.048220e+02 	 3.943773e-01
4.050950e+02 	 3.941403e-01
4.053680e+02 	 5.152813e-01
4.056410e+02 	 1.223670e+00
4.059140e+02 	 8.620421e-01
4.061870e+02 	 4.315629e-01
4.064600e+02 	 5.704501e-01
4.067340e+02 	 5.710597e-01
4.070070e+02 	 2.249763e-01
4.072800e+02 	 4.858512e-01
4.075530e+02 	 4.870027e-01
4.078260e+02 	 5.401056e-01
4.080990e+02 	 2.966381e-01
4.083720e+02 	 4.536779e-01
4.086450e+02 	 1.750568e-01
4.089180e+02 	 4.729480e-01
4.091910e+02 	 4.731851e-01
4.094640e+02 	 8.773499e-02
4.097370e+02 	 1.231053e-01
4.100100e+02 	 3.871637e-01
4.102830e+02 	 3.006276e-01
4.105560e+02 	 2.643767e-01
4.108290e+02 	 6.715421e-01
